iso_time,unix_time,window_s,samplerate_hz,speech,crowd,music,dog,cat,bird,vehicle_horn,traffic_road,car_bus_truck,sirens,rail,aircraft,engine_motion,alarms_buzzer,phone_ring,wind_rain,door_knock,glass_break,explosion_gunshot,Silence,other
2025-12-26T01:21:21.016+03:00,1766701281.016,1.000,24000,0.689763,0.000164,0.011614,0.004219,0.001868,0.001204,0.000016,0.002711,0.001060,0.000050,0.000014,0.000029,0.000599,0.000211,0.000201,0.000853,0.007322,0.000037,0.000487,0.049275,0.228305
2025-12-26T01:21:24.026+03:00,1766701284.026,1.000,24000,0.433356,0.000274,0.131636,0.000440,0.002042,0.000400,0.000083,0.000174,0.000142,0.000035,0.000039,0.000023,0.000056,0.001087,0.002332,0.000140,0.005403,0.000246,0.000860,0.078897,0.342336
2025-12-26T01:21:27.023+03:00,1766701287.023,1.000,24000,0.007129,0.000022,0.377904,0.000627,0.001603,0.002689,0.000001,0.000442,0.000527,0.000005,0.000080,0.000066,0.000095,0.000038,0.000040,0.001352,0.003359,0.000017,0.000117,0.136526,0.467361
2025-12-26T01:21:30.009+03:00,1766701290.010,1.000,24000,0.092318,0.000731,0.019091,0.019584,0.006203,0.010025,0.000212,0.002143,0.002018,0.000256,0.000622,0.000149,0.000792,0.001093,0.001957,0.005734,0.061014,0.081762,0.061998,0.062670,0.569627
2025-12-26T01:21:33.007+03:00,1766701293.008,1.000,24000,0.882449,0.000001,0.001709,0.000080,0.000051,0.000357,0.000000,0.000005,0.000004,0.000000,0.000000,0.000001,0.000001,0.000011,0.000030,0.000016,0.000017,0.000000,0.000001,0.010889,0.104378
2025-12-26T01:21:36.028+03:00,1766701296.028,1.000,24000,0.106552,0.000303,0.164927,0.001279,0.005978,0.008142,0.000010,0.000126,0.000087,0.000089,0.000012,0.000032,0.000009,0.000707,0.002280,0.000509,0.000556,0.000004,0.000453,0.084663,0.623282
2025-12-26T01:21:39.020+03:00,1766701299.020,1.000,24000,0.279894,0.000141,0.260430,0.000688,0.001523,0.001434,0.000037,0.000848,0.000650,0.000255,0.000041,0.000236,0.000169,0.001896,0.003290,0.001148,0.002144,0.000039,0.000523,0.087281,0.357334
2025-12-26T01:21:42.684+03:00,1766701302.685,1.000,24000,0.013906,0.000024,0.517484,0.000119,0.000630,0.000091,0.000001,0.000019,0.000016,0.000001,0.000002,0.000001,0.000008,0.000006,0.000007,0.000057,0.000140,0.000000,0.000021,0.014378,0.453091
2025-12-26T01:21:45.696+03:00,1766701305.696,1.000,24000,0.871280,0.000108,0.000972,0.000750,0.000515,0.002322,0.000007,0.000424,0.000291,0.000085,0.000035,0.000075,0.000076,0.000183,0.000287,0.003282,0.003889,0.000023,0.000696,0.051587,0.063112
2025-12-26T01:21:48.685+03:00,1766701308.685,1.000,24000,0.039160,0.000073,0.465103,0.001453,0.003963,0.000917,0.000001,0.000238,0.000160,0.000016,0.000025,0.000063,0.000086,0.000128,0.000049,0.000202,0.000148,0.000000,0.000031,0.014799,0.473385
2025-12-26T01:21:51.677+03:00,1766701311.678,1.000,24000,0.398923,0.000685,0.069182,0.001025,0.001067,0.002987,0.000190,0.005112,0.004596,0.000451,0.000280,0.001002,0.001224,0.001460,0.001495,0.003593,0.005545,0.000060,0.001295,0.068377,0.431452
2025-12-26T01:21:55.497+03:00,1766701315.498,1.000,24000,0.156611,0.000088,0.124199,0.001318,0.004884,0.000686,0.000046,0.000326,0.000244,0.000032,0.000039,0.000108,0.000080,0.000219,0.000511,0.001042,0.003127,0.000027,0.000319,0.057740,0.648354
2025-12-26T01:22:00.619+03:00,1766701320.620,1.000,24000,0.649864,0.000569,0.023838,0.003893,0.015592,0.006383,0.000209,0.000759,0.000748,0.000165,0.000144,0.000246,0.000186,0.000866,0.001127,0.001222,0.001814,0.000146,0.002582,0.024109,0.265539
2025-12-26T01:24:57.029+03:00,1766701497.030,1.000,48000,0.925368,0.000270,0.000180,0.000144,0.000193,0.000514,0.000107,0.001862,0.002188,0.000415,0.000286,0.000396,0.000492,0.000746,0.000988,0.003782,0.000924,0.000068,0.001074,0.004837,0.055165
2025-12-26T01:25:02.751+03:00,1766701502.752,1.000,48000,0.973043,0.000108,0.000489,0.000132,0.000151,0.000291,0.000058,0.001173,0.001016,0.000297,0.000041,0.000108,0.000175,0.000224,0.000545,0.000181,0.000224,0.000008,0.000132,0.005757,0.015847
2025-12-26T01:25:08.740+03:00,1766701508.740,1.000,48000,0.504247,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.494286,0.001461
2025-12-26T01:25:14.713+03:00,1766701514.713,1.000,48000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
2025-12-26T01:25:20.715+03:00,1766701520.716,1.000,48000,0.981731,0.000033,0.000684,0.000129,0.000165,0.000113,0.000010,0.000120,0.000108,0.000125,0.000015,0.000010,0.000009,0.000577,0.000957,0.000175,0.000194,0.000011,0.000054,0.003629,0.011148
2025-12-26T01:25:26.731+03:00,1766701526.731,1.000,48000,0.997770,0.000000,0.000151,0.000000,0.000000,0.000001,0.000000,0.000003,0.000001,0.000001,0.000000,0.000000,0.000000,0.000023,0.000007,0.000000,0.000002,0.000000,0.000000,0.001599,0.000441
2025-12-26T01:25:32.734+03:00,1766701532.735,1.000,48000,0.980762,0.000043,0.000169,0.000014,0.000063,0.000106,0.000009,0.000341,0.000487,0.000054,0.000180,0.000116,0.000280,0.000149,0.000225,0.001159,0.000197,0.000009,0.000216,0.004723,0.010700
2025-12-26T01:25:38.714+03:00,1766701538.714,1.000,48000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
2025-12-26T01:25:44.721+03:00,1766701544.722,1.000,48000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
2025-12-26T01:25:50.714+03:00,1766701550.715,1.000,48000,0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999990,0.000000
2025-12-26T01:25:56.724+03:00,1766701556.725,1.000,48000,0.000096,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999903,0.000000
